m4id,assay,casrn,dtxsid,chemName,normalizedDataType,mechanisticTargets,ac50,acc,response units,topOfCurve,topOfCurve units,call,Concentration Response (Index:Concentration:Response)
9148720,CCTE_Simmons_AUR_TPO_dn,98886-44-3,DTXSID0034930,Fosthiazate,percent_activity,Thyroid Hormone Generation,41.091,33.474,uM,49.068,percent_activity,Active,"(1:0.005:-0.784),(1:0.005:4.902),(1:0.005:-3.773),(2:0.02:0.397),(2:0.02:6.015),(2:0.02:-0.18),(3:0.09:0.732),(3:0.09:8.378),(3:0.09:0.585),(4:0.3:-0.855),(4:0.3:4.422),(4:0.3:8.162),(5:1:0.386),(5:1:3.741),(5:1:3.579),(6:5:2.853),(6:5:3.767),(6:5:-0.232),(7:20:13.049),(7:20:9.658),(7:20:7.735),(8:90:40.89),(8:90:39.794),(8:90:38.53)"
9148855,CCTE_Simmons_AUR_TPO_dn,98-00-0,DTXSID2025347,Furfuryl alcohol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.08:4.558),(1:0.08:-1.237),(1:0.08:2.603),(2:0.3:3.988),(2:0.3:0.144),(2:0.3:1.662),(3:1:-0.259),(3:1:8.524),(3:1:5.82),(4:5:15.881),(4:5:7.831),(4:5:1.421),(5:20:12.95),(5:20:7.972),(5:20:30.178),(6:90:42.794),(6:90:35.893),(6:90:60.255)"
9148841,CCTE_Simmons_AUR_TPO_dn,121-79-9,DTXSID5021201,Gallic acid n-propyl ester,percent_activity,Thyroid Hormone Generation,0.584,0.27,uM,77.869,percent_activity,Active,"(1:0.09:8.09),(1:0.09:5.073),(1:0.09:6.842),(2:0.3:18.837),(2:0.3:20.245),(2:0.3:22.726),(3:1:52.396),(3:1:55.174),(3:1:55.637),(4:5:74.776),(4:5:66.629),(4:5:68.724),(5:20:79.625),(5:20:70.021),(5:20:72.278),(6:90:89.634),(6:90:81.62),(6:90:80.68)"
9149127,CCTE_Simmons_AUR_TPO_dn,446-72-0,DTXSID5022308,Genistein,percent_activity,Thyroid Hormone Generation,4.494,0.35,uM,92.081,percent_activity,Active,"(1:0.09:11.267),(1:0.09:11.544),(1:0.09:7.078),(2:0.3:18.557),(2:0.3:15.68),(2:0.3:22.982),(3:1:30.937),(3:1:31.741),(3:1:28.977),(4:5:49.373),(4:5:46.76),(4:5:44.291),(5:20:61.689),(5:20:63.478),(5:20:60.581),(6:90:75.118),(6:90:76.734),(6:90:75.489)"
9149190,CCTE_Simmons_AUR_TPO_dn,548-62-9,DTXSID5020653,Gentian Violet,percent_activity,Thyroid Hormone Generation,15.049,5.152,uM,104.511,percent_activity,Active,"(1:0.09:1.372),(1:0.09:0.0336),(1:0.09:5.108),(2:0.3:0.15),(2:0.3:-0.81),(2:0.3:3.606),(3:1:0.353),(3:1:2.23),(3:1:9.272),(4:5:18.835),(4:5:29.207),(4:5:17.541),(5:20:61.59),(5:20:59.997),(5:20:66.325),(6:90:93.96),(6:90:97.925),(6:90:95.719)"
9148779,CCTE_Simmons_AUR_TPO_dn,105-87-3,DTXSID0020654,Geranyl acetate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.545),(1:0.09:-3.292),(1:0.09:-0.31),(2:0.3:0.0749),(2:0.3:4.671),(2:0.3:0.912),(3:1:-1.04),(3:1:-0.23),(3:1:1.306),(4:5:-3.132),(4:5:0.0767),(4:5:4.019),(5:20:0.881),(5:20:8.25),(5:20:6.799),(6:90:20.913),(6:90:15.652),(6:90:24.724)"
9148877,CCTE_Simmons_AUR_TPO_dn,26027-38-3,DTXSID2036588,"Glycols, polyethylene, mono(p-nonylphenyl) ether",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:0.274),(1:0.09:2.871),(1:0.09:1.774),(2:0.3:4.87),(2:0.3:4.193),(2:0.3:3.311),(3:1:2.888),(3:1:2.263),(3:1:-0.0371),(4:5:4.28),(4:5:4.196),(4:5:4.833),(5:20:8.219),(5:20:9.646),(5:20:8.922),(6:90:27.209),(6:90:30.917),(6:90:28.944)"
9148997,CCTE_Simmons_AUR_TPO_dn,262376-75-0,DTXSID9047338,HMR1426,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.316),(1:0.09:6.474),(1:0.09:3.676),(2:0.3:6.694),(2:0.3:0.639),(2:0.3:6.497),(3:1:0.593),(3:1:3.99),(3:1:11.716),(4:5:17.656),(4:5:22.993),(4:5:22.314),(5:20:53.143),(5:20:57.479),(5:20:65.634),(6:90:84.312),(6:90:83.669),(6:90:81.798)"
9149004,CCTE_Simmons_AUR_TPO_dn,1085-12-7,DTXSID4022523,Heptyl p-hydroxybenzoate,percent_activity,Thyroid Hormone Generation,42.913,40.222,uM,42.953,percent_activity,Active,"(1:0.09:1.806),(1:0.09:2.573),(1:0.09:-0.191),(2:0.3:0.111),(2:0.3:-2.237),(2:0.3:-1.068),(3:1:1.507),(3:1:1.059),(3:1:1.606),(4:5:3.823),(4:5:2.005),(4:5:1.883),(5:20:6.854),(5:20:5.654),(5:20:7.957),(6:90:35.794),(6:90:35.775),(6:90:35.443)"
9149084,CCTE_Simmons_AUR_TPO_dn,57-09-0,DTXSID5037028,Hexadecyltrimethylammonium bromide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.188),(1:0.09:0.419),(1:0.09:4.36),(2:0.3:-0.0242),(2:0.3:-0.695),(2:0.3:0.216),(3:1:-1.433),(3:1:-2.468),(3:1:0.328),(4:5:3.93),(4:5:3.335),(4:5:4.716),(5:20:14.917),(5:20:14.798),(5:20:12.804),(6:90:77.588),(6:90:77.316),(6:90:76.343)"
9148782,CCTE_Simmons_AUR_TPO_dn,86479-06-3,DTXSID3032620,Hexaflumuron,percent_activity,Thyroid Hormone Generation,27.926,9.065,uM,68.274,percent_activity,Active,"(1:0.09:7.831),(1:0.09:3.21),(1:0.09:3.365),(2:0.3:0.615),(2:0.3:14.245),(2:0.3:3.103),(3:1:5.064),(3:1:3.526),(3:1:11.662),(4:5:12.098),(4:5:15.002),(4:5:14.312),(5:20:25.951),(5:20:32.208),(5:20:21.237),(6:90:45.205),(6:90:53.214),(6:90:56.895)"
9148832,CCTE_Simmons_AUR_TPO_dn,123-31-9,DTXSID7020716,Hydroquinone,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.1:13.245),(1:0.1:12.093),(1:0.1:13.61),(2:0.4:24.741),(2:0.4:24.634),(2:0.4:31.912),(3:2:61.673),(3:2:54.983),(3:2:58.545),(4:6:78.001),(4:6:71.848),(4:6:69.946),(5:20:77.669),(5:20:85.663),(5:20:81.21),(6:100:84.483),(6:100:83.155),(6:100:89.919)"
9149196,CCTE_Simmons_AUR_TPO_dn,127-07-1,DTXSID6025438,Hydroxyurea,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-1.493),(1:0.09:1.559),(1:0.09:-0.133),(2:0.3:-2.221),(2:0.3:0.487),(2:0.3:-1.003),(3:1:-6.591),(3:1:-4.069),(3:1:-0.181),(4:5:-3.119),(4:5:0.812),(4:5:-4.556),(5:20:9.118),(5:20:13.48),(5:20:1.55),(6:90:27.703),(6:90:18.785),(6:90:31.512)"
9149075,CCTE_Simmons_AUR_TPO_dn,120-72-9,DTXSID0020737,Indole,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:17.033),(1:0.09:31.451),(1:0.09:19.777),(2:0.3:24.807),(2:0.3:28.389),(2:0.3:25.581),(3:1:37.309),(3:1:38.912),(3:1:39.151),(4:5:53.555),(4:5:54.067),(4:5:54.754),(5:20:66.252),(5:20:63.839),(5:20:64.496),(6:90:71.505),(6:90:72.504),(6:90:73.855)"
9148675,CCTE_Simmons_AUR_TPO_dn,42509-80-8,DTXSID7034676,Isazofos,percent_activity,Thyroid Hormone Generation,34.151,15.316,uM,86.25,percent_activity,Active,"(1:0.005:1.69),(1:0.005:0.798),(1:0.005:2.397),(2:0.02:2.672),(2:0.02:4.63),(2:0.02:3.485),(3:0.09:3.037),(3:0.09:4.482),(3:0.09:4.229),(4:0.3:4.758),(4:0.3:2.24),(4:0.3:2.258),(5:1:-3.748),(5:1:-2.825),(5:1:-1.319),(6:5:5.812),(6:5:7.369),(6:5:5.731),(7:20:27.027),(7:20:25.977),(7:20:25.562),(8:90:71.875),(8:90:70.418),(8:90:68.385)"
9149247,CCTE_Simmons_AUR_TPO_dn,97-54-1,DTXSID7022413,Isoeugenol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.53),(1:0.09:-4.361),(1:0.09:-1.71),(2:0.3:1.888),(2:0.3:0.118),(2:0.3:-0.874),(3:1:11.308),(3:1:16.859),(3:1:14.177),(4:5:43.068),(4:5:39.688),(4:5:35.943),(5:20:72.531),(5:20:74.172),(5:20:78.753),(6:90:85.073),(6:90:88.568),(6:90:82.35)"
9149241,CCTE_Simmons_AUR_TPO_dn,54-85-3,DTXSID8020755,Isoniazid,percent_activity,Thyroid Hormone Generation,1.57,0.336,uM,85.226,percent_activity,Active,"(1:0.04:3.82),(1:0.04:5.667),(1:0.04:5.424),(2:0.2:14.884),(2:0.2:13.766),(2:0.2:9.071),(3:0.6:29.994),(3:0.6:30.531),(3:0.6:22.414),(4:2:50.231),(4:2:51.849),(4:2:43.096),(5:10:65.638),(5:10:68.669),(5:10:57.341),(6:40:75.789),(6:40:80.855),(6:40:84.43)"
9150567,CCTE_Simmons_GUA_TPO_dn,54-85-3,DTXSID8020755,Isoniazid,percent_activity,Thyroid Hormone Generation,17.476,8.114,uM,81.787,percent_activity,Active,"(1:0.004:9.692),(1:0.004:6.34),(1:0.004:3.704),(2:0.04:7.342),(2:0.04:8.79),(2:0.04:6.815),(3:0.4:7.342),(3:0.4:4.179),(3:0.4:4.148),(4:4:10.279),(4:4:9.654),(4:4:3.407),(5:40:64.023),(5:40:68.156),(5:40:56.593)"
9148867,CCTE_Simmons_AUR_TPO_dn,30399-84-9,DTXSID2027963,Isooctadecanoic acid,percent_activity,Thyroid Hormone Generation,63.969,35.826,uM,73.342,percent_activity,Active,"(1:0.09:1.636),(1:0.09:14.268),(1:0.09:2.981),(2:0.3:6.169),(2:0.3:-3.074),(2:0.3:4.603),(3:1:2.895),(3:1:-3.846),(3:1:3.463),(4:5:3.203),(4:5:-4.852),(4:5:11.439),(5:20:7.739),(5:20:-0.532),(5:20:26.932),(6:90:31.509),(6:90:61.118),(6:90:47.173)"
9149182,CCTE_Simmons_AUR_TPO_dn,51-30-9,DTXSID6025486,Isoproterenol hydrochloride,percent_activity,Thyroid Hormone Generation,0.494,0.154,uM,71.218,percent_activity,Active,"(1:0.09:18.035),(1:0.09:15.46),(1:0.09:16.813),(2:0.3:20.336),(2:0.3:24.679),(2:0.3:22.27),(3:1:52.789),(3:1:53.912),(3:1:46.642),(4:5:61.173),(4:5:53.379),(4:5:63.103),(5:20:69.9),(5:20:66.671),(5:20:62.475),(6:90:76.832),(6:90:70.361),(6:90:68.767)"
9150564,CCTE_Simmons_GUA_TPO_dn,51-30-9,DTXSID6025486,Isoproterenol hydrochloride,percent_activity,Thyroid Hormone Generation,5.532,4.896,uM,66.619,percent_activity,Active,"(1:0.05:6.312),(1:0.05:5.85),(1:0.05:28.19),(2:0.5:5.128),(2:0.5:4.388),(2:0.5:24.381),(3:5:18.146),(3:5:18.647),(3:5:41.524),(4:50:72.19),(4:50:65.878),(4:50:67.642),(5:500:63.116),(5:500:64.717),(5:500:66.667)"
9149083,CCTE_Simmons_AUR_TPO_dn,520-18-3,DTXSID7020768,Kaempferol,percent_activity,Thyroid Hormone Generation,0.0832,0.0128,uM,99.358,percent_activity,Active,"(1:0.09:51.14),(1:0.09:51.643),(1:0.09:51.691),(2:0.3:68.043),(2:0.3:68.47),(2:0.3:68.611),(3:1:86.685),(3:1:86.615),(3:1:87.256),(4:5:95.072),(4:5:94.881),(4:5:94.668),(5:20:96.671),(5:20:97.395),(5:20:96.779),(6:90:99.72),(6:90:98.764),(6:90:98.647)"
9148730,CCTE_Simmons_AUR_TPO_dn,65277-42-1,DTXSID7029879,Ketoconazole,percent_activity,Thyroid Hormone Generation,26.44,4.523,uM,91.303,percent_activity,Active,"(1:0.09:4.28),(1:0.09:8.943),(1:0.09:2.868),(2:0.3:3.529),(2:0.3:5.712),(2:0.3:3.596),(3:1:14.19),(3:1:7.881),(3:1:5.24),(4:5:18.73),(4:5:10.117),(4:5:27.734),(5:20:47.105),(5:20:39.676),(5:20:27.593),(6:90:76.086),(6:90:67.856),(6:90:52.885)"
9149061,CCTE_Simmons_AUR_TPO_dn,50-81-7,DTXSID5020106,L-Ascorbic acid,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-5.884),(1:0.09:-3.321),(1:0.09:-4.301),(2:0.3:-3.811),(2:0.3:-5.485),(2:0.3:-5.674),(3:1:13.849),(3:1:8.26),(3:1:10.891),(4:5:7.026),(4:5:1.98),(4:5:1.032),(5:20:26.363),(5:20:13.7),(5:20:8.991),(6:90:75.605),(6:90:69.444),(6:90:76.126)"
9149018,CCTE_Simmons_AUR_TPO_dn,1166-52-5,DTXSID0048189,Lauryl gallate,percent_activity,Thyroid Hormone Generation,0.753,0.386,uM,78.201,percent_activity,Active,"(1:0.09:3.918),(1:0.09:4.46),(1:0.09:3.726),(2:0.3:11.359),(2:0.3:14.212),(2:0.3:11.531),(3:1:50.752),(3:1:47.979),(3:1:50.35),(4:5:68.916),(4:5:67.93),(4:5:67.856),(5:20:78.697),(5:20:76.57),(5:20:76.08),(6:90:84.565),(6:90:81.796),(6:90:82.731)"
9149115,CCTE_Simmons_AUR_TPO_dn,129-73-7,DTXSID7031531,Leucomalachite green,percent_activity,Thyroid Hormone Generation,16.384,6.723,uM,51.186,percent_activity,Active,"(1:0.09:5.63),(1:0.09:6.236),(1:0.09:3.295),(2:0.3:8.819),(2:0.3:7.247),(2:0.3:6.232),(3:1:14.283),(3:1:11.661),(3:1:9.46),(4:5:15.963),(4:5:17.152),(4:5:14.806),(5:20:22.149),(5:20:25.034),(5:20:24.212),(6:90:41.197),(6:90:42.655),(6:90:41.318)"
9148950,CCTE_Simmons_AUR_TPO_dn,60-33-3,DTXSID2025505,Linoleic acid,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:6.548),(1:0.09:2.304),(1:0.09:1.982),(2:0.3:1.516),(2:0.3:-2.966),(2:0.3:-0.525),(3:1:3.314),(3:1:0.378),(3:1:0.166),(4:5:0.346),(4:5:-0.291),(4:5:4.255),(5:20:10.532),(5:20:11.732),(5:20:8.643),(6:90:46.065),(6:90:42.378),(6:90:42.048)"
9149098,CCTE_Simmons_AUR_TPO_dn,463-40-1,DTXSID7025506,Linolenic acid,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.56),(1:0.09:-2.751),(1:0.09:-2.001),(2:0.3:-1.553),(2:0.3:-1.012),(2:0.3:-0.94),(3:1:1.894),(3:1:2.868),(3:1:1.944),(4:5:2.088),(4:5:1.738),(4:5:1.093),(5:20:18.05),(5:20:16.729),(5:20:14.137),(6:90:48.161),(6:90:45.416),(6:90:45.059)"
9148727,CCTE_Simmons_AUR_TPO_dn,330-55-2,DTXSID2024163,Linuron,percent_activity,Thyroid Hormone Generation,32.801,18.899,uM,60.318,percent_activity,Active,"(1:0.005:1.395),(1:0.005:-1.104),(1:0.005:1.358),(2:0.02:4.398),(2:0.02:6.741),(2:0.02:4.37),(3:0.09:0.718),(3:0.09:3.047),(3:0.09:2.014),(4:0.3:-2.085),(4:0.3:-0.833),(4:0.3:0.512),(5:1:1.565),(5:1:1.753),(5:1:4.117),(6:5:7.259),(6:5:5.655),(6:5:5.636),(7:20:18.924),(7:20:22.295),(7:20:17.891),(8:90:45.903),(8:90:50.265),(8:90:48.193)"
9148888,CCTE_Simmons_AUR_TPO_dn,75330-75-5,DTXSID5020784,Lovastatin,percent_activity,Thyroid Hormone Generation,36.297,32.552,uM,45.379,percent_activity,Active,"(1:0.09:-0.808),(1:0.09:-1.937),(1:0.09:-0.195),(2:0.3:-0.174),(2:0.3:0.158),(2:0.3:-1.631),(3:1:-0.942),(3:1:-0.393),(3:1:-1.376),(4:5:0.996),(4:5:0.301),(4:5:0.618),(5:20:11.614),(5:20:9.673),(5:20:7.53),(6:90:39.076),(6:90:41.404),(6:90:39.694)"
9148995,CCTE_Simmons_AUR_TPO_dn,313994-79-5,DTXSID0047327,MK-578,percent_activity,Thyroid Hormone Generation,36.744,22.787,uM,55.386,percent_activity,Active,"(1:0.09:2.439),(1:0.09:4.044),(1:0.09:5.386),(2:0.3:4.21),(2:0.3:-1.489),(2:0.3:3.601),(3:1:-4.502),(3:1:4.607),(3:1:0.382),(4:5:2.173),(4:5:9.21),(4:5:6.039),(5:20:20.179),(5:20:16.673),(5:20:15.402),(6:90:46.155),(6:90:37.551),(6:90:41.944)"
9148665,CCTE_Simmons_AUR_TPO_dn,1634-78-2,DTXSID9020790,Malaoxon,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:-0.693),(1:0.005:12.688),(1:0.005:15.41),(2:0.02:-1.495),(2:0.02:-14.054),(2:0.02:14.258),(3:0.09:-3.311),(3:0.09:-12.126),(3:0.09:2.868),(4:0.3:0.243),(4:0.3:6.03),(4:0.3:3.294),(5:1:8.333),(5:1:10.998),(5:1:6.191),(6:5:13.991),(6:5:20.783),(6:5:18.349),(7:20:28.924),(7:20:38.295),(7:20:29.296),(8:90:88.428),(8:90:87.617),(8:90:86.778)"
9150580,CCTE_Simmons_GUA_TPO_dn,1634-78-2,DTXSID9020790,Malaoxon,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:1.096),(1:0.05:0.363),(1:0.05:0.0814),(2:0.5:3.626),(2:0.5:6.922),(2:0.5:4.201),(3:5:7.072),(3:5:10.423),(3:5:8.037),(4:50:17.671),(4:50:5.114),(4:50:6.709),(5:500:12.785),(5:500:12.602),(5:500:28.257)"
9148646,CCTE_Simmons_AUR_TPO_dn,121-75-5,DTXSID4020791,Malathion,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:0.411),(1:0.005:5.703),(1:0.005:3.665),(2:0.02:-1.423),(2:0.02:2.299),(2:0.02:1.661),(3:0.09:-3.025),(3:0.09:2.575),(3:0.09:-2.291),(4:0.3:4.433),(4:0.3:4.423),(4:0.3:1.574),(5:1:19.859),(5:1:18.066),(5:1:16.092),(6:5:66.809),(6:5:69.726),(6:5:67.887),(7:20:93.372),(7:20:92.075),(7:20:89.874),(8:90:102.241),(8:90:99.303),(8:90:98.526)"
9148661,CCTE_Simmons_AUR_TPO_dn,123-33-1,DTXSID9020792,Maleic hydrazide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:-3.828),(1:0.005:-0.728),(1:0.005:-2.152),(2:0.02:-3.608),(2:0.02:-1.913),(2:0.02:-2.17),(3:0.09:-8.725),(3:0.09:-11.054),(3:0.09:-5.571),(4:0.3:-3.579),(4:0.3:-1.658),(4:0.3:-4.714),(5:1:0.803),(5:1:1.459),(5:1:-1.764),(6:5:5.543),(6:5:9.915),(6:5:8.395),(7:20:9.143),(7:20:11.282),(7:20:9.292),(8:90:19.066),(8:90:18.624),(8:90:22.49)"
9149244,CCTE_Simmons_AUR_TPO_dn,118-71-8,DTXSID0025523,Maltol,percent_activity,Thyroid Hormone Generation,21.694,9.247,uM,81.303,percent_activity,Active,"(1:0.09:3.569),(1:0.09:4.771),(1:0.09:3.872),(2:0.4:3.008),(2:0.4:4.393),(2:0.4:2.265),(3:1:2.538),(3:1:1.469),(3:1:-0.553),(4:6:12.704),(4:6:10.775),(4:6:13.462),(5:20:34.843),(5:20:40.349),(5:20:39.57),(6:90:71.068),(6:90:66.478),(6:90:72.264)"
9148813,CCTE_Simmons_AUR_TPO_dn,8018-01-7,DTXSID0034695,Mancozeb,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.04:4.002),(1:0.04:2.399),(1:0.04:-3.473),(2:0.2:6.321),(2:0.2:0.134),(2:0.2:2.897),(3:0.7:6.594),(3:0.7:-7.375),(3:0.7:2.974),(4:3:32.404),(4:3:18.888),(4:3:33.044),(5:10:57.594),(5:10:66.517),(5:10:70.384),(6:40:82.468),(6:40:79.509),(6:40:83.657)"
9148659,CCTE_Simmons_AUR_TPO_dn,12427-38-2,DTXSID9020794,Maneb,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:-3.397),(1:0.005:0.181),(1:0.005:1.261),(2:0.02:-5.595),(2:0.02:-2.816),(2:0.02:-3.973),(3:0.09:-10.23),(3:0.09:-8.052),(3:0.09:-6.47),(4:0.3:-4.119),(4:0.3:-4.704),(4:0.3:-9.109),(5:1:3.276),(5:1:5.248),(5:1:-3.068),(6:5:26.482),(6:5:35.524),(6:5:32.963),(7:20:49.95),(7:20:56.099),(7:20:53.807),(8:90:80.233),(8:90:79.246),(8:90:78.643)"
9150572,CCTE_Simmons_GUA_TPO_dn,7487-94-7,DTXSID5020811,Mercuric chloride,percent_activity,Thyroid Hormone Generation,343.784,294.022,uM,89.623,percent_activity,Active,"(1:0.05:19.828),(1:0.05:20.118),(1:0.05:22.032),(2:0.5:9.914),(2:0.5:9.236),(2:0.5:5.68),(3:5:2.57),(3:5:0.123),(3:5:-2.13),(4:50:0),(4:50:-4.68),(4:50:-7.219),(5:500:85.312),(5:500:82.143),(5:500:88.521)"
9148691,CCTE_Simmons_AUR_TPO_dn,104206-82-8,DTXSID7032424,Mesotrione,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:1.418),(1:0.005:6.89),(1:0.005:4.153),(2:0.02:5.558),(2:0.02:7.797),(2:0.02:8.155),(3:0.09:6.341),(3:0.09:14.009),(3:0.09:5.451),(4:0.3:10.607),(4:0.3:2.848),(4:0.3:3.822),(5:1:1.142),(5:1:3.969),(5:1:2.203),(6:6:10.271),(6:6:33.655),(6:6:11.386),(7:20:28.713),(7:20:23.65),(7:20:29.803),(8:90:65.665),(8:90:60.791),(8:90:64.949)"
9148851,CCTE_Simmons_AUR_TPO_dn,137-42-8,DTXSID2029167,Metam-sodium,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.996),(1:0.09:-0.209),(1:0.09:-1.885),(2:0.3:0.0871),(2:0.3:-2.644),(2:0.3:-3.13),(3:1:0.251),(3:1:-1.847),(3:1:-3.382),(4:5:9.765),(4:5:-0.649),(4:5:1.408),(5:20:23.746),(5:20:16.44),(5:20:14.063),(6:90:30.271),(6:90:32.011),(6:90:34.666)"
9148719,CCTE_Simmons_AUR_TPO_dn,6734-80-1,DTXSID2040361,Metam-sodium hydrate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:3.049),(1:0.005:10.617),(1:0.005:7.043),(2:0.02:6.082),(2:0.02:10.031),(2:0.02:11.43),(3:0.09:5.269),(3:0.09:14.279),(3:0.09:10.34),(4:0.3:15.222),(4:0.3:6.405),(4:0.3:0.686),(5:1:8.148),(5:1:7.533),(5:1:-0.281),(6:5:6.336),(6:5:12.853),(6:5:9.582),(7:20:21.172),(7:20:24.325),(7:20:26.631),(8:90:45.006),(8:90:51.215),(8:90:50.917)"
9148677,CCTE_Simmons_AUR_TPO_dn,10265-92-6,DTXSID6024177,Methamidophos,percent_activity,Thyroid Hormone Generation,38.065,20.78,uM,58.627,percent_activity,Active,"(1:0.005:2.415),(1:0.005:3.135),(1:0.005:3.987),(2:0.02:9.034),(2:0.02:8.759),(2:0.02:9.874),(3:0.09:9.295),(3:0.09:11.403),(3:0.09:8.498),(4:0.3:7.816),(4:0.3:3.46),(4:0.3:2.997),(5:1:2.819),(5:1:0.533),(5:1:1.081),(6:5:5.29),(6:5:8.352),(6:5:4.926),(7:20:18.252),(7:20:19.757),(7:20:17.977),(8:90:40.626),(8:90:40.978),(8:90:48.856)"
9148641,CCTE_Simmons_AUR_TPO_dn,950-37-8,DTXSID5020819,Methidathion,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:-3.966),(1:0.005:-2.133),(1:0.005:-3.875),(2:0.02:-0.429),(2:0.02:3.104),(2:0.02:-1.848),(3:0.09:0.406),(3:0.09:1.067),(3:0.09:4.276),(4:0.3:0.839),(4:0.3:3.022),(4:0.3:1.534),(5:1:22.476),(5:1:18.348),(5:1:20.751),(6:5:62.007),(6:5:64.2),(6:5:66.677),(7:20:91.638),(7:20:90.554),(7:20:96.012),(8:90:99.986),(8:90:99.075),(8:90:103.691)"
9149231,CCTE_Simmons_AUR_TPO_dn,60-56-0,DTXSID4020820,Methimazole,percent_activity,Thyroid Hormone Generation,0.0597,0.013,uM,83.26,percent_activity,Active,"(1:0.09:47.197),(1:0.09:48.154),(2:0.3:65.061),(2:0.3:65.042),(3:1:74.388),(3:1:74.215),(4:5:78.979),(4:5:78.629),(5:20:81.667),(5:20:82.496),(6:90:83.915),(6:90:85.565)"
9148982,CCTE_Simmons_AUR_TPO_dn,59-05-2,DTXSID4020822,Methotrexate,percent_activity,Thyroid Hormone Generation,34.904,14.362,uM,48.048,percent_activity,Active,"(1:0.09:17.121),(1:0.09:15.519),(1:0.09:9.718),(2:0.3:8.853),(2:0.3:10.474),(2:0.3:13.269),(3:1:7.909),(3:1:3.995),(3:1:8.028),(4:5:12.084),(4:5:10.926),(4:5:11.851),(5:20:17.572),(5:20:19.471),(5:20:18.02),(6:90:31.136),(6:90:40.04),(6:90:37.257)"
9148802,CCTE_Simmons_AUR_TPO_dn,134-20-3,DTXSID6025567,Methyl 2-aminobenzoate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Flag-Omit,"(1:0.09:8.183),(1:0.09:6.39),(1:0.09:4.135),(2:0.3:6.73),(2:0.3:3.861),(2:0.3:7.541),(3:1:2.834),(3:1:1.55),(3:1:3.233),(4:5:5.134),(4:5:5.809),(4:5:3.493),(5:20:11.003),(5:20:8.148),(5:20:5.276),(6:90:21.997),(6:90:21.839),(6:90:15.093)"
9149167,CCTE_Simmons_AUR_TPO_dn,89-71-4,DTXSID6048208,Methyl 2-methylbenzoate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:13.843),(1:0.09:13.133),(1:0.09:11.546),(2:0.3:12.958),(2:0.3:13.325),(2:0.3:10.507),(3:1:10.371),(3:1:13.654),(3:1:13.677),(4:5:15.138),(4:5:15.958),(4:5:16.066),(5:20:9.128),(5:20:13.77),(5:20:13.305),(6:90:12.514),(6:90:18.614),(6:90:18.285)"
